Date,Close,High,Low,Open,Volume
2020-01-01,326.6346130371094,332.7596247570318,324.1846083491404,331.82864091997385,98627
2020-01-02,323.1556396484375,328.88865697771377,319.823639034581,326.6346345718066,120094
2020-01-03,324.38067626953125,332.5636993109606,318.50066401086906,322.7146608333281,265572
2020-01-06,315.0705871582031,328.30061181336873,313.45359012625045,322.51860701960464,220321
2020-01-07,315.65863037109375,322.27364345594333,312.0326112357434,315.9526189897283,329525
2020-01-08,307.76959228515625,318.4026191425616,304.8786045535783,310.66060992401947,811404
2020-01-09,309.68060302734375,318.54960833467493,307.72059921071497,312.5226025799985,349742
2020-01-10,324.5766296386719,332.22063222247016,313.7475910864602,314.3845863172295,761153
2020-01-13,337.51263427734375,341.43264171356674,325.3606172065091,326.24261289820265,430948
2020-01-14,332.7596435546875,346.5286886232593,329.525649146793,339.52168080129763,399602
2020-01-15,352.21270751953125,355.4467320152482,334.47466560494115,334.47466560494115,776333
2020-01-16,369.9017639160156,380.24077297073273,350.25270602818136,350.25270602818136,991900
2020-01-17,367.5987243652344,381.2207450047705,363.04172144110737,372.40072776815623,407615
2020-01-20,406.65179443359375,417.4808033076509,368.4807090227153,368.4807090227153,3506390
2020-01-21,374.2137451171875,409.15080814237905,372.4007355547402,408.4647948244955,1699457
2020-01-22,378.5747375488281,383.57275342547007,364.9037284269588,375.3407431089758,1005974
2020-01-23,393.0297546386719,394.7447579837729,379.2117516125428,379.2117516125428,1407339
2020-01-24,373.3317565917969,397.04778595027057,368.4807349533004,395.4797768413525,596562
2020-01-27,383.2787780761719,393.4707926259982,378.96677537131694,387.1007797939459,1165002
2020-01-28,377.3007507324219,388.9627679554213,371.0287442341713,385.6307673070338,454320
2020-01-29,368.9707336425781,380.97575751275497,367.50073071969933,378.5257526412903,226626
2020-01-30,367.45172119140625,374.3607225637662,364.65870981909404,370.93071594341757,207684
2020-01-31,375.63470458984375,382.20072907794236,370.88171944893213,374.36071412249737,399518
2020-02-03,345.45068359375,360.4447013017134,325.45865001403695,335.65066420101954,617434
2020-02-04,345.3036804199219,360.64070439436665,343.00066994029436,348.3416923351358,335274
2020-02-05,367.99072265625,375.34073709012983,346.92068127912785,347.80267702973634,474406
2020-02-06,373.62579345703125,378.5258038630251,361.1797550628908,370.24477431397946,353385
2020-02-07,365.9817199707031,373.91971140131716,362.6007014670828,373.7727170983955,135129
2020-02-10,354.76068115234375,364.9526947399046,350.84067362579856,362.7476905062229,154310
2020-02-11,371.51873779296875,375.83074030523534,354.7606988018128,356.6717145289909,477508
2020-02-12,364.7567443847656,373.3807497386492,360.7387303352546,373.3807497386492,136719
2020-02-13,356.083740234375,366.275755269101,354.76073152485503,366.275755269101,105565
2020-02-14,357.8477478027344,360.5427534795974,351.13472768072677,358.0927483188128,124712
2020-02-17,353.4867248535156,361.76772360979663,352.6046991489183,361.6207292947927,73614
2020-02-18,341.3836669921875,352.60467077473766,334.22963519571886,352.60467077473766,178175
2020-02-19,357.50469970703125,360.34672929032405,340.06067694482226,347.5086977527367,205592
2020-02-20,357.9457092285156,364.5607223354081,355.3487100643039,356.7207068013133,134806
2020-02-24,343.68670654296875,358.38673625126876,340.06068725200663,357.7007229019666,119362
2020-02-25,333.6906433105469,352.80068015212004,331.730639531924,343.98066314831703,182644
2020-02-26,326.9286193847656,335.6996178971095,322.42060494511,333.20062517123824,226089
2020-02-27,310.2196350097656,327.71267747349276,308.70064380475304,323.74368115891866,322342
2020-02-28,284.5435791015625,302.1836146316534,280.47657689136,298.90060203765137,291395
2020-03-02,296.5975646972656,302.82058265232195,286.2095387283829,290.6195472136109,361534
2020-03-03,312.4736328125,325.36065268278554,299.7336072556439,299.7825953910249,730470
2020-03-04,300.86053466796875,318.5005660165793,288.1695001514732,315.0705599210161,279867
2020-03-05,311.8855895996094,317.4225940855143,285.1805391154323,308.7005835785607,647646
2020-03-06,296.45062255859375,303.80063799393076,285.96458857459714,290.12959732128814,175254
2020-03-09,293.0695495605469,303.80058208417563,284.2005445303579,287.14055016343053,232157
2020-03-11,276.21356201171875,296.0586019606731,271.55855264097636,292.0405878907855,264429
2020-03-12,220.9904327392578,257.4955042227937,220.9904327392578,255.3885060783554,677502
2020-03-13,247.84249877929688,259.40654027517945,181.25136614925353,191.10038919868367,725962
2020-03-16,205.35940551757812,237.84646321431276,200.8513906999316,237.16046486040375,1115005
2020-03-17,206.04541015625,215.60042917657552,195.55939227339064,207.27041259475328,495939
2020-03-18,166.69834899902344,214.37544112341283,165.62034079934523,213.64043961098972,815836
2020-03-19,157.5526580810547,172.0374110829651,151.27427526260723,153.251716769308,795530
2020-03-20,155.871826171875,168.8735135842781,153.59778042913644,164.12765078520096,562331
2020-03-23,159.57952880859375,167.63761226563773,140.29947348366377,140.29947348366377,420810
2020-03-24,166.0062255859375,173.02614969390632,158.19533686300008,163.2872432336047,149709
2020-03-25,170.50491333007812,175.99231725044845,161.1615039990062,161.30980609684724,615951
2020-03-26,187.51089477539062,187.51089477539062,173.02614100585876,176.9810242288498,102405
2020-03-27,192.2567596435547,206.24716824121396,178.16748801631016,194.77800074155599,247024
2020-03-30,174.4103546142578,187.8569644177829,173.07559049803606,187.56034514083925,162074
2020-03-31,166.30284118652344,180.93591254046595,163.18837659549993,180.93591254046595,274570
2020-04-01,179.25509643554688,182.9133606308268,161.45812080660158,168.0825476067057,483143
2020-04-03,179.9471893310547,187.06597622132037,175.0530242869147,179.9471893310547,155151
2020-04-07,191.46578979492188,193.0971882769283,180.9359185996174,180.9359185996174,224255
2020-04-08,182.6661834716797,196.21165657646486,179.05735827673666,189.83440988667118,116823
2020-04-09,179.79888916015625,190.8231203916319,175.99230792596103,187.80751883960897,274456
2020-04-13,170.603759765625,179.74942623865698,169.07123966361866,179.74942623865698,110744
2020-04-15,172.3340301513672,180.93589767944727,170.35658864667377,175.20131429850008,533757
2020-04-16,174.01487731933594,177.9697608947754,168.08255195617676,172.13631365567562,466189
2020-04-17,179.25509643554688,185.879523235651,174.3114920941732,185.879523235651,466757
2020-04-20,182.86392211914062,187.56034625754705,176.04175414223405,182.61674190132976,818262
2020-04-21,176.33836364746094,179.7494474468563,170.10941948652726,176.98102614347658,947914
2020-04-22,180.73817443847656,185.87951984231026,171.44418939435133,177.82145094764923,1027027
2020-04-23,174.3114776611328,182.8639064288925,173.52049801466973,181.87518564248413,600313
2020-04-24,166.05564880371094,173.47105451170648,165.21524520881368,173.47105451170648,352645
2020-04-27,161.60641479492188,168.82407978857825,160.66713303451812,167.98366105803242,497542
2020-04-28,166.30284118652344,170.94982608689287,158.83799587585074,164.02878025201164,892096
2020-04-29,169.81280517578125,182.81447825645907,168.18142181575254,169.07126454182588,3918934
2020-04-30,171.9879913330078,173.81713096669304,170.30716888098206,171.9879913330078,910903
2020-05-04,161.70529174804688,167.1432562116293,160.2716495886207,166.10509634215438,295648
2020-05-05,162.4468231201172,165.75902859850586,160.27164047569985,165.11636614220578,428932
2020-05-06,159.18406677246094,164.02879320477535,155.37748522801115,163.43556970980754,418665
2020-05-07,161.90304565429688,164.12766765565362,159.43124343056715,161.06262686355538,270848
2020-05-08,158.3436279296875,167.24211500854634,152.9056636037182,163.13892977907864,766336
2020-05-11,157.35491943359375,166.10510511259096,156.31677459598654,164.3748436010015,1165895
2020-05-12,151.8180694580078,156.21787364132933,149.54400878639913,154.73479256245594,578138
2020-05-13,153.251708984375,160.71655331030487,152.36186638623477,160.61767520532013,755766
2020-05-14,155.22918701171875,156.81114654460103,152.51020443667272,155.17974794756287,444876
2020-05-15,151.47203063964844,161.65585837413215,150.77992906455754,158.1953354119948,1112069
2020-05-18,137.4322052001953,151.17541968554139,136.49292336184726,149.29685600884528,1129583
2020-05-19,133.32901000976562,141.1398985349979,132.14253294397824,139.40963708185433,1126578
2020-05-20,135.89967346191406,138.9152749751524,132.58746777252307,134.268290146345,858555
2020-05-21,139.50852966308594,142.87017480018125,136.54236686446626,138.61867177148955,891772
2020-05-22,137.8276824951172,141.18934248687805,134.66377874562934,140.2006216222454,570327
2020-05-26,135.3558807373047,140.0028808842867,135.20757864184066,139.80512464142376,453873
2020-05-27,138.8658447265625,142.77128918938533,134.5649179459918,137.33332434359363,741010
2020-05-28,143.51283264160156,144.84761189165891,139.50852506479683,139.50852506479683,756480
2020-05-29,154.68536376953125,157.55266309755137,142.3757930157171,144.106054389172,1720800
2020-06-01,152.55963134765625,159.33236017032362,150.43387245176967,156.11901738306804,800959
2020-06-02,163.23780822753906,165.36355188829125,150.7304812001225,153.25172222831176,1578603
2020-06-03,167.24212646484375,171.74080936910204,161.4581185193828,164.12766180857116,1295995
2020-06-04,162.1007843017578,171.88913000798573,159.67842117739406,168.08254860778322,566140
2020-06-05,168.1319580078125,171.54304140457307,160.9142938823877,160.9142938823877,1604821
2020-06-08,177.07989501953125,179.84830109176946,170.55433193684036,170.55433193684036,1138913
2020-06-09,178.95846557617188,180.787605098778,174.95414330146806,178.56298328912945,1284082
2020-06-10,188.0546875,189.24114940706326,175.00357634894075,178.95845943027277,1414976
2020-06-11,188.45018005371094,196.55768714632282,185.13795952290107,188.10412175824794,1098248
2020-06-12,198.63400268554688,204.56632748555344,175.9923024001947,177.96974400019687,1439586
2020-06-15,194.0364532470703,200.41369926638924,192.05901168531673,199.62271962435145,515155
2020-06-16,191.7624053955078,201.40243366065468,186.91767927641484,196.8543268132105,767018
2020-06-17,198.238525390625,202.88551025027573,187.41203537540616,188.84567755416145,623954
2020-06-18,206.7415313720703,217.1231000762438,195.81616319462745,203.62705170880875,1696913
2020-06-19,207.92799377441406,213.36595834485595,204.66521201481243,206.64265367679127,926152
2020-06-22,212.52554321289062,214.0580635442856,209.11445930538753,213.5637031203958,421542
2020-06-23,236.89752197265625,241.93998926156348,211.58626214828206,214.00862521628795,1855650
2020-06-24,224.24188232421875,241.1489990929664,211.63569201926836,238.28171478376822,1011605
2020-06-25,218.40843200683594,227.4057978702902,212.57498496570605,212.57498496570605,1101525
2020-06-26,221.42401123046875,227.40577484704247,218.50728800520167,224.43961256642888,525171
2020-06-29,212.1794891357422,224.43962098761764,210.94358813911435,221.96781899436195,365695
2020-06-30,207.23587036132812,219.44656228467352,205.7033502175305,214.50295865092696,510216
2020-07-01,203.2315673828125,208.52121471297428,202.68776791497243,208.52121471297428,384376
2020-07-02,198.83175659179688,206.54376667235468,196.75543690138088,204.22028187150835,344413
2020-07-03,202.58888244628906,205.65392290893146,198.8317555394137,200.611440879857,763656
2020-07-06,215.88720703125,223.2531744623883,202.7866555624859,204.3191608347684,1427448
2020-07-07,208.6695098876953,214.15691287248228,207.63135011976036,211.58623297918436,1094265
2020-07-08,197.74417114257812,209.55938235101056,196.2610898590088,208.66953961554216,759661
2020-07-09,197.20037841796875,204.12142464532968,194.82745431754697,201.99568076731364,683240
2020-07-10,192.2567596435547,198.881186093063,191.31747788574154,194.77800074155599,499711
2020-07-13,187.01654052734375,194.77800514257106,185.385157178843,193.78928430428388,380832
