Date,Close,High,Low,Open,Volume
2021-12-13,723.0579223632812,764.5363062563188,709.3148045752704,756.8680259420224,16646140
2021-12-14,656.732421875,720.6678661401697,647.470759287045,711.0078276368408,4652710
2021-12-15,613.9594116210938,651.2053110272128,609.4779560618157,644.2341579350025,2688974
2021-12-16,627.7025146484375,634.6736675718647,590.6060223059144,620.1338586450256,3454815
2021-12-17,611.9675903320312,631.8851685364912,597.5273461337978,631.8851685364912,1339275
2021-12-20,566.6052856445312,597.3281239501157,543.1523508100651,592.6474811836846,1502980
2021-12-21,572.4312133789062,594.191205099524,567.6510065332466,579.2031781422264,886131
2021-12-22,593.6932983398438,600.9134211892799,572.6304328863122,572.6304328863122,890525
2021-12-23,580.0496826171875,606.4902554904656,577.6097671337767,601.0129214917832,472154
2021-12-24,582.5393676757812,592.4981565554984,577.6097550235966,591.5520594552006,476003
2021-12-27,573.825439453125,584.9294528169571,569.343984363167,572.6303726057446,309374
2021-12-28,581.3443603515625,593.4940961850149,577.609814139454,583.8838396190704,305279
2021-12-29,600.16650390625,619.3371746640055,579.9003297778731,585.5768522368957,1022920
2021-12-30,592.0003051757812,609.4779701028875,586.5727522722234,603.403132296034,269830
2021-12-31,590.8052368164062,605.3948889753887,585.5270900938627,588.5645089903011,253861
2022-01-03,591.7014770507812,604.1001208190339,588.4150280299857,593.5438287157275,531818
2022-01-04,595.5853881835938,603.4528561266549,593.5438485123822,596.6808914882724,306289
2022-01-05,591.4027099609375,600.5150269722265,588.1163214725417,592.5479951052649,231705
2022-01-06,590.4566040039062,599.967235018111,568.6468325236148,568.6468325236148,334376
2022-01-07,584.879638671875,590.4565967232502,577.6097351959604,582.7385356064076,692752
2022-01-10,592.4982299804688,602.3076139291625,585.7760466536173,587.5686167173849,328884
2022-01-11,589.6101684570312,599.2204254246903,587.9670045251961,595.4360972616258,195271
2022-01-12,595.1871337890625,602.357414264849,588.5645138460388,589.6101746834549,415127
2022-01-13,593.5438842773438,599.4195946935414,591.3031565262967,599.4195946935414,220785
2022-01-14,587.4690551757812,598.5232879272073,578.7551137958094,591.5521348232298,504036
2022-01-17,591.8508911132812,600.4652689742446,586.9212777935286,587.5686234718231,284677
