Date,Close,High,Low,Open,Volume
2020-03-30,711.5462646484375,711.5462646484375,677.6631091889881,677.6631091889881,29010
2020-03-31,747.1236572265625,747.1236572265625,747.1236572265625,747.1236572265625,15930
2020-04-01,784.4450073242188,784.4450073242188,784.4450073242188,784.4450073242188,25057
2020-04-03,787.2852172851562,814.1924335721172,778.4157772159557,796.0549645024906,141804
2020-04-07,787.9329833984375,815.1889717546921,778.4157529774029,792.367642469537,39744
2020-04-08,787.2852172851562,805.2233614764637,785.2920901527888,799.2439800793611,9633
2020-04-09,797.2507934570312,804.2267378997803,787.3349745483278,804.2267378997803,14654
2020-04-13,796.8521118164062,802.2335787868782,787.3349430157549,797.2507615273323,25051
2020-04-15,790.37451171875,802.1340100391179,788.3813846577264,797.2508244094458,29165
2020-04-16,785.2920532226562,796.1546199133875,783.29892618402,788.7800255402695,76614
2020-04-17,789.2783203125,797.2508285984849,784.5446435176965,785.2920661695076,214812
2020-04-20,790.37451171875,805.1237006306534,787.2851891043277,790.2748796958631,30483
2020-04-21,785.3418579101562,801.1872419690127,783.3487309002578,801.1872419690127,74484
2020-04-22,790.6236572265625,797.2508290733996,781.4054445154013,781.4054445154013,21366
2020-04-23,797.3005981445312,801.137404028804,789.3280903231739,789.3280903231739,18607
2020-04-24,800.0908813476562,801.1373215518046,793.3640785659097,794.1115010972148,6562
2020-04-27,799.2937622070312,806.1202588412326,796.3040716352261,801.1374412215573,5578
2020-04-28,802.88134765625,804.2266839497961,798.3469354123187,804.0273590997215,10418
2020-04-29,806.3195190429688,809.1099455570168,797.3504473702976,800.2405059061001,6160
2020-04-30,798.6958618164062,812.2989176509874,797.2508325173862,811.1529060744905,36263
2020-05-04,788.2318725585938,805.2232672077353,787.2851251164738,803.130508293917,255704
2020-05-05,791.968994140625,795.2576413948457,788.2318811641454,788.2318811641454,33019
2020-05-06,792.7662353515625,796.1545754582121,786.3383888457929,786.3383888457929,21000
2020-05-07,792.41748046875,796.2542255608763,787.5342950556727,789.6270540467583,202236
2020-05-08,795.4072265625,803.2302261470426,790.8728137223078,792.2182110181736,16353
2020-05-11,800.9878540039062,804.077176295719,797.2507411547434,797.3005571609847,6922
2020-05-12,803.2799682617188,806.2198426465868,798.7954326722137,803.2301522535835,22239
2020-05-13,808.3624877929688,810.1562898844774,801.5359914879231,807.2164154655399,24663
2020-05-14,814.2920532226562,830.4862109270172,802.8814492236054,805.2233492383789,8982
2020-05-15,815.587646484375,826.0016870854223,808.7113335510036,815.4381376193576,35587
2020-05-18,817.1322631835938,830.0875888293534,812.6975433936171,830.0875888293534,9141
2020-05-19,815.9862060546875,827.0979137423877,802.7319232731124,827.0979137423877,7918
2020-05-20,814.2920532226562,817.2319278632996,811.4518714323639,816.135732287323,4878
2020-05-21,809.8573608398438,817.1820783091583,808.9604293505602,815.2387672993168,3045
2020-05-22,811.0531616210938,813.1957974273214,807.2662325726657,809.209543518364,15265
2020-05-26,813.3952026367188,819.1752592105915,808.3126919054924,813.9931164519625,2436
2020-05-27,822.1649169921875,823.1614805279356,810.7542523427895,813.4449860543916,14221
2020-05-28,822.114990234375,826.1510598453785,806.4689326657088,812.2988042343359,35006
2020-05-29,814.4415283203125,821.8161226224192,812.2988924442463,812.2988924442463,91717
2020-06-01,821.1683349609375,854.7027215137173,814.3917152355651,814.3917152355651,29646
2020-06-02,828.144287109375,836.1666112995642,825.1545965421932,832.0309091768755,72463
2020-06-03,834.3229370117188,837.013670506334,828.6425131509545,828.6425131509545,18590
2020-06-04,833.5257568359375,839.4552611507519,832.2800524293949,837.113361196616,38232
2020-06-05,833.4260864257812,837.0137517084578,832.2301979982224,834.3230179528034,38884
2020-06-08,835.1202392578125,837.1133663204804,832.4295055581289,837.1133663204804,22385
2020-06-09,836.3659057617188,837.063512367114,834.6219196609346,834.7215516793876,19984
2020-06-10,835.269775390625,838.109957217499,833.2766482628782,838.109957217499,22769
2020-06-11,836.6648559570312,841.8968142175769,834.6717290006329,835.3693356004538,14655
2020-06-12,835.6682739257812,838.9569211657442,833.2266812933186,833.3263741341698,16963
2020-06-15,836.6150512695312,839.7043737635913,832.1803315664514,832.1803315664514,17284
2020-06-16,836.465576171875,845.9828065618689,834.6717739795334,834.6717739795334,3520
2020-06-17,835.0205688476562,841.0995817791671,833.6253556377645,837.6116095798459,8706
2020-06-18,834.8212280273438,840.1030022345556,833.4758308523647,839.9534933844222,16358
2020-06-19,833.6253662109375,841.0995924471384,832.1803369735236,833.3264093265713,32676
2020-06-22,835.7680053710938,840.1030322750898,833.6253695114029,838.1099052708785,26834
2020-06-23,839.7542724609375,843.042919904034,835.1202277737948,838.6082000854992,17543
2020-06-24,839.0068359375,844.388242348395,837.3624818304602,841.9466496055272,7196
2020-06-25,838.7576293945312,843.8400785222537,838.1098388393451,838.1098388393451,11849
2020-06-26,837.1133422851562,844.039470794145,835.1202152797155,844.039470794145,43945
2020-06-29,838.1099243164062,841.9466695565371,834.4226271097419,834.4226271097419,11869
2020-06-30,837.3624267578125,840.9500307957886,837.1631019056127,839.903651353496,8675
2020-07-01,837.2129516601562,841.6974873010995,835.1700086999191,838.9071217340386,8923
2020-07-02,837.3126831054688,842.0463598335892,836.3161195837591,841.9965438225857,21181
